zip,latitude,longitude,INCNUM
46205,39.829257,-86.11939,41590
46241,39.7506599,-86.1882802,35158
46202,39.7910319,-86.18061949999999,35234
46206,39.763551,-86.157924,34528
46208,39.8108471,-86.1785931,34566
46220,39.8693532,-86.1427992,34732
46218,39.7932565,-86.1270127,34904
46204,39.768403,-86.158068,35059
46250,39.8932376,-86.0502332,35094
46250,39.9092285,-86.06538619999999,35295
46221,39.7451285,-86.19688719999999,35277
46214,39.8199021,-86.2883384,35313
46205,39.7825784,-86.1557552,34183
46254,39.8236113,-86.2687054,34300
46260,39.8879013,-86.1819008,34318
46208,39.8028313,-86.1705022,34357
46229,39.8093146,-85.9615185,34475
46203,39.7446152,-86.08181239999999,34498
46224,39.7688503,-86.2590895,35292
NA,NA,NA,43118
46203,39.762364,-86.0827844,35273
46254,39.8229447,-86.2706535,35470
46201,39.7638653,-86.1131298,35521
46205,39.8161638,-86.14591109999999,35522
46204,39.7663047,-86.15932389999999,35559
46260,39.8777767,-86.1858813,35626
46278,39.8379847,-86.24752409999999,35602
46225,39.7625906,-86.1600739,34087
46222,39.7880017,-86.2213088,34125
46241,39.7187007,-86.2473776,34277
46204,39.7641467,-86.1573088,35790
46225,39.76337669999999,-86.15892869999999,35633
46219,39.795548,-86.0149462,35663
46256,39.871473,-86.040666,35771
46231,39.7444542,-86.3108336,36032
46256,39.8961295,-86.0427126,36091
46229,39.802739,-86.00820759999999,37551
46204,39.7690145,-86.148941,35729
46222,39.7602939,-86.2280971,35311
46203,39.7265864,-86.14415230000002,35317
46204,39.7687106,-86.16285620000001,35485
46229,39.789046,-86.09726599999999,36147
46229,39.80603199999999,-85.98806499999999,35885
46218,39.7944422,-86.09489529999999,35964
46254,39.8340944,-86.2390471,35989
46203,39.7588656,-86.0850741,35983
46221,39.7023072,-86.239195,36002
46229,39.7973456,-86.0750532,36100
46229,39.8028089,-86.00791629999999,36144
46225,39.762954,-86.15771099999999,36178
46237,39.6835687,-86.0675703,35604
46278,39.865601,-86.24538400000002,35854
46241,39.752503,-86.262895,35883
46201,39.7816202,-86.1166525,34299
46220,39.8709142,-86.14280149999999,34479
46203,39.7406087,-86.10626069999999,34499
46229,39.800252,-85.9996367,34858
46224,39.7898415,-86.189154,34994
46235,39.8296545,-85.9622454,35018
46259,39.6590247,-86.00544,35120
46201,39.7836485,-86.1099469,35278
46204,39.76682,-86.16889719999999,35293
46205,39.8184567,-86.1216729,35396
46202,39.7765445,-86.147269,35629
46226,39.8124823,-86.06326469999999,35634
46235,39.8352262,-85.98717889999999,35653
46240,39.8872885,-86.11887829999999,36242
46254,39.8387104,-86.2493464,36550
46229,39.7527333,-85.98356799999999,36542
46234,39.7666604,-86.3005881,36582
46221,39.7460946,-86.1956956,36655
46225,39.7631402,-86.1596764,36101
46229,39.7741868,-86.0042644,36150
46202,39.7842683,-86.153356,36803
46268,39.9163219,-86.2222266,36840
46256,39.9052394,-86.0496835,36219
46256,39.8806986,-86.0435813,36521
46225,39.7520575,-86.1569536,36552
46227,39.7522071,-86.1214839,36650
46250,39.9092285,-86.06538619999999,36265
46204,39.7687907,-86.1555424,36788
46218,39.8249706,-86.1164517,36804
46225,39.75192089999999,-86.1400767,36951
46227,39.6870074,-86.1333363,36999
46250,39.9092285,-86.06538619999999,36264
46226,39.8333431,-86.0834098,37163
46214,39.8094796,-86.28414939999999,37250
46225,39.7625906,-86.1600739,36520
46222,39.7655856,-86.19725319999999,36623
46218,39.8207231,-86.1137686,37260
46226,39.827532,-86.06488519999999,36746
46201,39.7869798,-86.10505289999999,36805
46220,39.8532384,-86.1241661,42823
46241,39.7588066,-86.2504802,36902
46201,39.762845,-86.09347,37199
46235,39.8191764,-85.9865792,37221
46225,39.7640344,-86.1587622,37443
46254,39.8605381,-86.242493,37514
46201,39.7688915,-86.1120158,36787
46220,39.8534386,-86.12396989999999,36841
46226,39.8204712,-86.0423357,36948
46251,39.6989033,-86.2734277,36998
46256,39.9109796,-86.0351955,37043
46254,39.8381121,-86.24415350000001,37304
46218,39.771831,-86.116468,37501
46231,39.758473,-86.29217899999999,37266
46225,39.762954,-86.15771099999999,37453
46254,39.82737849999999,-86.2710616,37587
46201,39.7801079,-86.0943238,37978
46202,39.78116869999999,-86.1543896,37873
46225,39.7638395,-86.15772869999999,38032
46220,39.8703503,-86.1426613,38160
46222,39.775028,-86.1998462,38355
NA,NA,NA,38560
46201,39.7723547,-86.108634,38280
NA,NA,NA,38487
46203,39.7382539,-86.143147,38590
NA,NA,NA,38577
46208,39.8163473,-86.17687649999999,38689
46203,39.7587149,-86.08358129999999,38693
NA,NA,NA,38758
46229,39.79730319999999,-86.04730409999999,38764
46241,39.6947244,-86.2735895,38800
46234,39.77190840000001,-86.31725229999999,39169
46241,39.72760419999999,-86.2155916,39246
46220,39.852168,-86.101445,39506
NA,NA,NA,39564
46201,39.7817531,-86.1121352,38872
46250,39.9097372,-86.0968564,39123
46222,39.77641759999999,-86.1999455,39593
46201,39.7888256,-86.11631729999999,39644
46201,39.7712547,-86.1033817,39691
46208,39.8506767,-86.1580467,39734
46205,39.8247683,-86.12431959999999,39808
46222,39.7951179,-86.2159295,39908
46220,39.8676581,-86.12082749999999,39943
46226,39.8239982,-86.04223900000001,40018
46225,39.7328039,-86.1403946,38073
46231,39.7356207,-86.3112299,38535
46219,39.7997785,-86.058407,38583
10024,40.7830603,-73.9712488,38641
46203,39.74608629999999,-86.1260758,39162
46204,39.7685946,-86.1512111,39352
46201,39.7785293,-86.0933544,39562
NA,NA,NA,39504
46201,39.789002,-86.1162727,39597
NA,NA,NA,39595
46217,39.70975079999999,-86.182467,39345
46201,39.7814687,-86.0916439,39831
46221,39.7361742,-86.24990489999999,41392
FALSE,39.9271239,-86.15806309999999,37132
46226,39.7712058,-86.0640227,37174
46208,39.809049,-86.1697119,37243
46227,39.7200292,-86.13926099999999,37758
46222,39.7643602,-86.1937493,40131
NA,NA,NA,40244
46204,39.7674752,-86.1595174,40260
46202,39.7892914,-86.1594777,38374
46219,39.7733917,-86.039934,38422
NA,NA,NA,38594
46218,39.8167553,-86.1040084,39087
NA,NA,NA,39230
NA,NA,NA,39334
NA,NA,NA,39598
46219,39.7680129,-86.0643707,39652
46208,39.8528728,-86.1619619,40297
NA,NA,NA,39817
46260,39.9253609,-86.1922994,39942
46234,39.783265,-86.322552,40042
46218,39.793656,-86.11457419999999,40126
NA,NA,NA,40171
NA,NA,NA,40245
NA,NA,NA,40265
46203,39.7580377,-86.11918999999999,40333
46224,39.8168274,-86.2592872,40339
46203,39.7375881,-86.12523999999999,40421
46228,39.8668,-86.18880399999999,40298
46268,39.9048554,-86.2206854,40328
46235,39.8225253,-86.0089383,40164
46204,39.769444,-86.15292099999999,40549
46208,39.8181082,-86.1552244,40201
46224,39.7792876,-86.2493891,40243
46256,39.904185,-86.00467320000001,40299
NA,NA,NA,39233
46204,39.76718899999999,-86.16036559999999,40526
NA,NA,NA,41051
46227,39.7090052,-86.1113395,40748
NA,NA,NA,40854
46225,39.7269939,-86.1639964,41044
NA,NA,NA,41153
46203,39.75564350000001,-86.1292696,41547
NA,NA,NA,41275
46241,39.7536142,-86.2414009,41717
46250,39.893073,-86.0455898,41582
46254,39.8236927,-86.259445,41733
46202,39.7973262,-86.1572071,41780
46205,39.81120600000001,-86.14868480000001,41830
NA,NA,NA,41974
46239,39.6870225,-86.0392368,41834
46224,39.81117,-86.24399760000001,41884
NA,NA,NA,42332
46203,39.7430767,-86.0805695,41285
46240,39.8887543,-86.1258493,42409
NA,NA,NA,42470
46219,39.78174509999999,-86.0474759,42501
46208,39.8073664,-86.1781244,42635
NA,NA,NA,42795
NA,NA,NA,42836
46235,39.823421,-85.994427,42617
46201,39.7737784,-86.115343,43103
46227,39.7192039,-86.13988169999999,42839
46208,39.7720774,-86.1578961,40552
46208,39.7987902,-86.1866088,40593
46224,39.8202587,-86.2662298,40853
46225,39.7612655,-86.1509189,40878
46277,39.664869,-86.130113,41483
46226,39.8280677,-86.0622999,41481
NA,NA,NA,41558
46256,39.8961663,-86.0349536,41715
46236,39.8225476,-85.99094629999999,41912
46241,39.7599466,-86.221418,39950
46268,39.8856802,-86.2289039,41964
46208,39.8082952,-86.17297099999999,41988
NA,NA,NA,40797
46204,39.76555889999999,-86.15467559999999,40799
46217,39.6642922,-86.1810168,40857
46217,39.66348929999999,-86.1758589,41128
46226,39.7996101,-86.06368400000001,41043
46239,39.7517136,-86.00663759999999,41313
46218,39.8230583,-86.1060935,41990
46227,39.7068344,-86.15552749999999,42115
46221,39.6628813,-86.2331299,42082
46218,39.821889,-86.07099269999999,42313
NA,NA,NA,41880
46113,39.6618004,-86.2983287,42180
46227,39.65333529999999,-86.1176392,41047
NA,NA,NA,41316
46227,39.6825243,-86.1255808,41341
46208,39.8075778,-86.1604117,41398
46222,39.8097847,-86.2266284,42312
FALSE,39.6930633,-86.0845964,42471
46225,39.762453,-86.16098199999999,42480
46254,39.8246295,-86.1630644,42481
46237,39.7212741,-86.1282911,42547
NA,NA,NA,41553
46225,39.7618491,-86.1599071,42306
46203,39.7373889,-86.1486539,42379
46235,39.8250167,-86.00637689999999,42193
46241,39.7280075,-86.21624670000001,42782
46235,39.8124183,-85.9658096,41401
46221,39.6839023,-86.2524801,41402
NA,NA,NA,41399
46201,39.77932000000001,-86.10206699999999,41439
46222,39.7805707,-86.2131283,41738
46204,39.7656018,-86.1563307,41930
46239,39.7610521,-86.02728359999999,42098
46224,39.7746445,-86.265102,41993
46201,39.767045,-86.0833226,42144
NA,NA,NA,42286
46228,39.8671267,-86.19275619999999,42655
46268,39.8984581,-86.229804,42796
46219,39.7880079,-86.0094684,42660
44623,39.71638189999999,-86.02820469999999,42671
46226,39.8351738,-86.053747,42872
NA,NA,NA,42820
46205,39.7985443,-86.14923689999999,42914
NA,NA,NA,42982
NA,NA,NA,42988
NA,NA,NA,43029
46229,39.7760128,-85.96017049999999,41928
46268,39.8677149,-86.20828999999999,42143
46222,39.773746,-86.2017506,42134
NA,NA,NA,42287
46201,39.7803298,-86.09243769999999,18160
46201,39.7850426,-86.1221971,18420
46222,39.7851857,-86.20391699999999,18423
46235,39.8196827,-86.0050027,18280
46259,39.6515924,-85.97664759999999,18520
46241,39.7276214,-86.25817889999999,27049
46214,39.7621011,-86.27923830000002,27192
46205,39.787685,-86.155329,29650
46218,39.792344,-86.11304830000002,27349
46219,39.7665171,-86.0675301,27366
46222,39.7665166,-86.19652099999999,27394
46202,39.7963943,-86.1892475,41002
46241,39.7522672,-86.250877,31613
46256,39.9036891,-86.0270187,18249
46221,39.7524488,-86.1970063,18570
46225,39.7631191,-86.1577606,31963
46278,39.8295578,-86.24044719999999,31976
46204,39.7674065,-86.1546977,32026
46220,39.8673329,-86.09553100000001,32029
46225,39.762954,-86.15771099999999,32069
46221,39.7240048,-86.21812349999999,32076
FALSE,39.6991463,-86.0851727,32188
46227,39.7329437,-86.1394206,32292
46250,39.9068154,-86.0545138,34733
46208,39.804279,-86.185754,32027
46226,39.8214384,-86.0787843,31633
46220,39.8680038,-86.1461248,31673
46205,39.8258996,-86.1286633,31679
46201,39.76965800000001,-86.0949605,33028
46225,39.7631402,-86.1596764,17922
NA,NA,NA,42664
46235,39.8124605,-85.98584489999999,18622
46226,39.8213929,-86.0448342,26950
46229,39.7881244,-86.09725329999999,36517
46208,39.8086953,-86.1736063,31857
46237,39.6647925,-86.094169,31926
46221,39.7502567,-86.199737,31972
46268,39.9184741,-86.22485259999999,31995
46201,39.7765559,-86.09012919999999,32063
46208,39.8080929,-86.1784938,31957
46201,39.7611956,-86.12828549999999,32170
46201,39.761798,-86.1008422,32462
46235,39.833429,-86.004856,32508
46204,39.7681487,-86.1519249,32565
46203,39.7501933,-86.12626410000001,32553
46203,39.7318153,-86.1248251,18634
46241,39.7505659,-86.2567691,32214
46218,39.8216162,-86.11639199999999,32429
46225,39.7372,-86.1611272,32268
46225,39.7656351,-86.1581546,32560
46205,39.8247683,-86.1442962,32653
46254,39.838885,-86.24040099999999,18350
46218,39.8191242,-86.110305,18365
46201,39.7599402,-86.1166215,18503
46229,39.8087141,-85.990167,18623
46219,39.7813317,-86.1180083,18061
46250,39.9068154,-86.0545138,34753
46241,39.7484759,-86.2797687,37967
46204,39.76948520000001,-86.1492016,32934
46202,39.797697,-86.188823,32945
46226,39.8202263,-86.0401,33030
46222,39.790679,-86.2221028,33048
46229,39.7736706,-86.02789419999999,33075
46218,39.8030956,-86.1233534,18758
46234,39.8540532,-86.23148189999999,32795
46235,39.8241585,-86.0094976,36507
46241,39.722834400000004,-86.24264149999999,38155
46229,39.798127,-85.96890839999999,38262
46225,39.7626481,-86.1578388,27685
46235,39.8111703,-85.9912817,27641
46219,39.7713659,-86.06320149999999,12317
46254,39.8381121,-86.24415350000001,23957
46218,39.7943521,-86.0880651,14244
46219,39.770894,-86.053529,11886
46222,39.8077863,-86.2120975,12056
46204,39.7642862,-86.1600108,27236
46218,39.7925775,-86.1090716,27564
46217,39.6804975,-86.1744209,27769
46218,39.8204989,-86.1153975,27867
46225,39.7640344,-86.1587622,14317
46201,39.770029,-86.09040139999999,27890
46254,39.8339957,-86.2701565,27907
46254,39.8259723,-86.2281259,30973
46222,39.7962228,-86.2208721,28144
46227,39.713339,-86.12104400000001,27795
46205,39.803318,-86.1443658,27889
46226,39.818022,-86.0644105,12524
46225,39.7377435,-86.16436279999999,12640
46225,39.7631191,-86.1577606,27906
46222,39.7745043,-86.21571569999999,27947
46222,39.7883054,-86.2154396,38161
46222,39.7802644,-86.2156191,27993
46225,39.7633,-86.158569,27994
46202,39.7820934,-86.1683571,28083
46201,39.7741112,-86.1229085,32991
46221,39.7518095,-86.1983568,28173
46227,39.7268303,-86.1393808,28234
46254,39.82426299999999,-86.2601589,28289
46228,39.8660231,-86.1823478,28270
46221,39.6857689,-86.2398274,27965
46208,39.8249214,-86.16156199999999,28076
46221,39.7183802,-86.2312726,11850
46204,39.7707668,-86.1569734,11927
46203,39.75020600000001,-86.095068,12039
46219,39.797004,-86.057711,12057
46201,39.7862568,-86.09307450000001,12158
46217,39.6501162,-86.1588417,12159
46203,39.7426529,-86.113169,12181
46254,39.8381121,-86.24415350000001,24069
46241,39.7584762,-86.24549909999999,12382
46202,39.7782809,-86.1369347,12421
46204,39.7663047,-86.15932389999999,12464
46278,39.8822402,-86.264782,28269
46225,39.7286831,-86.1622699,11847
46235,39.8340566,-86.008456,12521
46222,39.7688909,-86.1895223,12740
46225,39.7549366,-86.1428117,12776
46201,39.7703066,-86.0989151,11862
46218,39.8190994,-86.09398990000001,12226
46259,39.6549983,-86.0188419,12735
46221,39.7135219,-86.2489724,21812
46241,39.7443104,-86.24972629999999,12782
46224,39.776794,-86.26895359999999,12816
46225,39.7653729,-86.16150499999999,12840
46219,39.7943589,-86.0477436,12871
46235,39.8260952,-86.00986499999999,12899
46227,39.6940895,-86.1496354,34260
46227,39.7025993,-86.13035359999999,13023
46203,39.7381473,-86.11953969999999,13102
46235,39.8353669,-86.0018331,13154
46251,39.7153667,-86.2777801,17811
46241,39.7571807,-86.2252908,13082
46205,39.8139914,-86.1243476,12525
46204,39.7713971,-86.15172609999999,12120
46235,39.8208493,-86.002378,12420
46225,39.7369091,-86.14017609999999,13157
FALSE,39.8715723,-86.1437061,13163
46221,39.7139509,-86.23796039999999,13225
46219,39.7707911,-86.0520841,14435
46225,39.763425,-86.157719,13135
46203,39.7689083,-86.1017073,13215
46201,39.7731366,-86.1057244,13651
46239,39.7080183,-86.00500149999999,13707
46214,39.789048,-86.29475099999999,13717
NA,NA,NA,39656
46226,39.8176596,-86.0655654,30303
46231,39.7487135,-86.3080847,13772
46225,39.7611686,-86.15964300000002,13790
46203,39.7557189,-86.1297769,13827
46225,39.7299038,-86.1605707,13934
46260,39.9111954,-86.21564479999999,13195
46222,39.7732292,-86.21091609999999,13306
46204,39.7755127,-86.1456906,13426
46218,39.77151569999999,-86.1159942,13441
46254,39.823716,-86.2578685,13470
46226,39.8243394,-86.0441171,13583
46201,39.7694575,-86.0973641,13561
46227,39.6604628,-86.1417865,13565
46241,39.7488861,-86.2569869,12572
46218,39.8265369,-86.114972,28108
46221,39.7367537,-86.2502866,28247
46217,39.6867703,-86.21964760000002,28266
46201,39.7721474,-86.09378799999999,13704
46222,39.7858581,-86.2172539,13720
46218,39.8263123,-86.10899979999999,13903
46222,39.7680084,-86.2041321,28380
46205,39.798366,-86.1417666,28456
46203,39.7310271,-86.138009,28522
46222,39.7796928,-86.197195,28491
46260,39.889119,-86.197906,28523
46205,39.8460352,-86.13122849999999,28314
46226,39.803215,-86.0654922,28359
46220,39.8251256,-86.1462274,28656
46241,39.7611453,-86.2367344,28740
46226,39.8393874,-86.064443,28790
46221,39.698119,-86.2514155,28785
46205,39.8103521,-86.14725419999999,28803
46202,39.795554,-86.1673556,13812
46219,39.7850898,-86.0693263,28357
46254,39.8258681,-86.2477622,28394
46241,39.7524288,-86.2546462,35228
46201,39.7622803,-86.11380609999999,13957
46250,39.9070036,-86.0506103,12664
46222,39.7688909,-86.1895223,12849
46225,39.7375695,-86.1593406,14806
46217,39.6866253,-86.2197207,12946
46229,39.788852,-86.08567529999999,13066
46204,39.7690145,-86.148941,28449
46226,39.8115311,-86.04521439999999,28450
46204,39.7643952,-86.15744699999999,13267
46201,39.7827385,-86.11668039999999,26921
46203,39.7463228,-86.1234329,13568
46201,39.776111,-86.0948257,28872
46241,39.754805,-86.2535353,28895
46201,39.7731166,-86.12522090000002,29038
46225,39.7632007,-86.1584407,28741
46221,39.7057726,-86.24817890000001,29063
46218,39.805878,-86.1179765,29119
46224,39.8008584,-86.2499247,29122
46241,39.7453194,-86.21507539999999,29144
46214,39.80982789999999,-86.2951508,28942
46218,39.7943521,-86.0880651,29065
46240,39.9194436,-86.1430829,14174
46229,39.7895922,-86.09550229999999,29145
46201,39.7667799,-86.12745799999999,29156
46218,39.8099712,-86.0841097,41716
46201,39.7813995,-86.10699579999999,14002
46203,39.74168239999999,-86.1391352,14020
46205,39.805587,-86.1451463,14084
46229,39.7747684,-85.9804968,14215
46218,39.8030298,-86.1219811,14220
46204,39.7673756,-86.15680449999999,14246
46268,39.9148653,-86.2183113,14261
46214,39.8213314,-86.2859367,29209
46222,39.7872432,-86.1886317,29248
46201,39.7683268,-86.09036800000001,36646
46234,39.7797576,-86.27590719999999,14037
46241,39.7507867,-86.25795889999999,14043
46250,39.8982001,-86.08313620000001,28539
46235,39.828352,-86.00810100000001,28679
46222,39.7725588,-86.2163063,28979
46235,39.8317516,-86.01011249999999,29083
46227,39.7298271,-86.1538405,14316
46226,39.8184387,-86.03955959999999,14325
46226,39.8180783,-86.1269416,15922
46268,39.9089759,-86.2197978,41963
46201,39.781157,-86.104427,14358
46202,39.7865034,-86.1553436,27348
46278,39.8241055,-86.23510429999999,14461
46229,39.7764509,-85.98966999999999,14470
46201,39.7773489,-86.1098808,42715
46225,39.7631034,-86.159083,23137
46220,39.8699179,-86.1430931,31561
46277,39.6697239,-86.1289599,29193
46225,39.763425,-86.157719,29195
46229,39.8023523,-86.0053329,29215
46222,39.78783,-86.215812,29253
46107,39.6960225,-86.0860127,29293
46218,39.7897804,-86.11831719999999,29323
46225,39.7638998,-86.1595572,29441
46227,39.6867002,-86.1522942,14417
46201,39.7634172,-86.122057,14448
46205,39.8130164,-86.14757159999999,14482
46225,39.7625906,-86.1600739,34523
46221,39.716665,-86.247422,14595
FALSE,39.8233564,-86.1117913,14502
46204,39.7642862,-86.1600108,34483
46208,39.827988,-86.163652,14531
46204,39.766392,-86.16078929999999,13580
46218,39.8087548,-86.096409,14625
46227,39.7025473,-86.1383862,13666
